Round,Pick_No,Team,Player,Player_Link,Pos,College,Conf,ID,Conf_Clean,Div,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
1,17,Pittsburgh Steelers,Jarvis Jones,https://en.wikipedia.org/wiki/Jarvis_Jones ,LB,Georgia,SEC,2013017,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
1,18,San Francisco 49ers,Eric Reid,https://en.wikipedia.org/wiki/Eric_Reid ,S,LSU,SEC,2013018,SEC,NFC West,0,0,0,0,0,0,0,0,0,1
1,19,New York Giants,Justin Pugh,https://en.wikipedia.org/wiki/Justin_Pugh ,OT,Syracuse,Big East,2013019,Other,NFC East,0,0,0,0,0,0,0,0,0,0
1,20,Chicago Bears,Kyle Long,https://en.wikipedia.org/wiki/Kyle_Long ,OG,Oregon,Pac12,2013020,Pac12,NFC North,0,0,0,0,0,0,0,0,1,3
1,21,Cincinnati Bengals,Tyler Eifert,https://en.wikipedia.org/wiki/Tyler_Eifert ,TE,Notre Dame,Ind FBS,2013021,Other,AFC North,0,0,0,0,0,0,0,0,0,1
1,22,Atlanta Falcons,Desmond Trufant,https://en.wikipedia.org/wiki/Desmond_Trufant ,CB,Washington,Pac12,2013022,Pac12,NFC South,0,0,0,0,0,0,0,0,0,1
1,23,Minnesota Vikings,Sharrif Floyd,https://en.wikipedia.org/wiki/Sharrif_Floyd ,DT,Florida,SEC,2013023,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
1,24,Indianapolis Colts,Björn Werner,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Werner ,DE,Florida State,ACC,2013024,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
1,25,Minnesota Vikings,Xavier Rhodes,https://en.wikipedia.org/wiki/Xavier_Rhodes ,CB,Florida State,ACC,2013025,ACC,NFC North,0,0,0,0,0,0,0,1,1,3
1,26,Green Bay Packers,Datone Jones,https://en.wikipedia.org/wiki/Datone_Jones ,DE,UCLA,Pac12,2013026,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
1,27,Houston Texans,DeAndre Hopkins,https://en.wikipedia.org/wiki/DeAndre_Hopkins ,WR,Clemson,ACC,2013027,ACC,AFC South,0,0,0,0,0,0,0,3,2,5
1,28,Denver Broncos,Sylvester Williams,https://en.wikipedia.org/wiki/Sylvester_Williams_(American_football) ,DT,North Carolina,ACC,2013028,ACC,AFC West,0,0,1,0,0,0,0,0,0,0
1,29,Minnesota Vikings,Cordarrelle Patterson,https://en.wikipedia.org/wiki/Cordarrelle_Patterson ,RB,Tennessee,SEC,2013029,SEC,NFC North,0,0,1,0,0,0,0,4,3,4
1,30,Los Angeles Rams,Alec Ogletree,https://en.wikipedia.org/wiki/Alec_Ogletree ,LB,Georgia,SEC,2013030,SEC,NFC West,0,0,0,0,0,0,0,0,1,0
1,31,Dallas Cowboys,Travis Frederick,https://en.wikipedia.org/wiki/Travis_Frederick ,C,Wisconsin,Big Ten,2013031,Big Ten,NFC East,0,0,0,0,0,0,0,1,2,5
1,32,Baltimore Ravens,Matt Elam,https://en.wikipedia.org/wiki/Matt_Elam ,S,Florida,SEC,2013032,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
2,33,Jacksonville Jaguars,Johnathan Cyprien,https://en.wikipedia.org/wiki/Johnathan_Cyprien ,S,FIU,Sun Belt,2013033,Other,AFC South,0,0,0,0,0,0,0,0,0,0
2,34,Tennessee Titans,Justin Hunter,https://en.wikipedia.org/wiki/Justin_Hunter ,WR,Tennessee,SEC,2013034,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
2,35,Philadelphia Eagles,Zach Ertz,https://en.wikipedia.org/wiki/Zach_Ertz ,TE,Stanford,Pac12,2013035,Pac12,NFC East,0,0,1,0,0,0,0,0,0,3
2,36,Detroit Lions,Darius Slay,https://en.wikipedia.org/wiki/Darius_Slay ,CB,Mississippi State,SEC,2013036,SEC,NFC North,0,0,0,0,0,0,0,1,0,6
2,37,Cincinnati Bengals,Giovani Bernard,https://en.wikipedia.org/wiki/Giovani_Bernard ,RB,North Carolina,ACC,2013037,ACC,AFC North,0,0,0,0,0,0,0,0,0,0
2,38,Los Angeles Chargers,Manti Teo,https://en.wikipedia.org/wiki/Manti_Te%27o ,LB,Notre Dame,Ind FBS,2013038,Other,AFC West,0,0,0,0,0,0,0,0,0,0
2,39,New York Jets,Geno Smith,https://en.wikipedia.org/wiki/Geno_Smith ,QB,West Virginia,Big 12,2013039,Big 12,AFC East,0,0,0,0,0,0,0,0,0,2
2,40,San Francisco 49ers,Tank Carradine,https://en.wikipedia.org/wiki/Cornellius_Carradine ,DE,Florida State,ACC,2013040,ACC,NFC West,0,0,0,0,0,0,0,0,0,0
2,41,Buffalo Bills,Robert Woods,"https://en.wikipedia.org/wiki/Robert_Woods_(wide_receiver,_born_1992) ",WR,USC,Pac12,2013041,Pac12,AFC East,0,0,1,0,0,0,0,0,0,0
2,42,Las Vegas Raiders,Menelik Watson,https://en.wikipedia.org/wiki/Menelik_Watson ,OT,Florida State,ACC,2013042,ACC,AFC West,0,0,0,0,0,0,0,0,0,0
2,43,Tampa Bay Buccaneers,Johnthan Banks,https://en.wikipedia.org/wiki/Johnthan_Banks ,CB,Mississippi State,SEC,2013043,SEC,NFC South,0,0,0,0,0,0,0,0,0,0
2,44,Carolina Panthers,Kawann Short,https://en.wikipedia.org/wiki/Kawann_Short ,DT,Purdue,Big Ten,2013044,Big Ten,NFC South,0,0,0,0,0,0,0,0,1,2
2,45,Arizona Cardinals,Kevin Minter,https://en.wikipedia.org/wiki/Kevin_Minter ,LB,LSU,SEC,2013045,SEC,NFC West,0,0,1,0,0,0,0,0,0,0
2,46,Buffalo Bills,Kiko Alonso,https://en.wikipedia.org/wiki/Kiko_Alonso ,LB,Oregon,Pac12,2013046,Pac12,AFC East,0,0,0,0,0,0,1,0,0,0
2,47,Dallas Cowboys,Gavin Escobar,https://en.wikipedia.org/wiki/Gavin_Escobar ,TE,San Diego State,MW,2013047,Other,NFC East,0,0,0,0,0,0,0,0,0,0
2,48,Pittsburgh Steelers,LeVeon Bell,https://en.wikipedia.org/wiki/Le%27Veon_Bell ,RB,Michigan State,Big Ten,2013048,Big Ten,AFC North,0,0,0,0,0,0,0,1,2,3
2,49,New York Giants,Johnathan Hankins,https://en.wikipedia.org/wiki/Johnathan_Hankins ,DT,Ohio State,Big Ten,2013049,Big Ten,NFC East,0,0,0,0,0,0,0,0,0,0
2,50,Chicago Bears,Jonathan Bostic,https://en.wikipedia.org/wiki/Jon_Bostic ,LB,Florida,SEC,2013050,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
2,51,Washington Commanders,David Amerson,https://en.wikipedia.org/wiki/David_Amerson ,CB,NC State,ACC,2013051,ACC,NFC East,0,0,0,0,0,0,0,0,0,0
2,52,New England Patriots,Jamie Collins,https://en.wikipedia.org/wiki/Jamie_Collins_(American_football) ,LB,Southern Miss,CUSA,2013052,Other,AFC East,0,0,1,0,0,0,0,0,1,1
2,53,Cincinnati Bengals,Margus Hunt,https://en.wikipedia.org/wiki/Margus_Hunt ,DE,SMU,CUSA,2013053,Other,AFC North,0,0,0,0,0,0,0,0,0,0
2,54,Miami Dolphins,Jamar Taylor,https://en.wikipedia.org/wiki/Jamar_Taylor ,CB,Boise State,MW,2013054,Other,AFC East,0,0,0,0,0,0,0,0,0,0
2,55,San Francisco 49ers,Vance McDonald,https://en.wikipedia.org/wiki/Vance_McDonald ,TE,Rice,CUSA,2013055,Other,NFC West,0,0,0,0,0,0,0,0,0,0
2,56,Baltimore Ravens,Arthur Brown,https://en.wikipedia.org/wiki/Arthur_Brown_(American_football) ,LB,Kansas State,Big 12,2013056,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
2,57,Houston Texans,D J Swearinger,https://en.wikipedia.org/wiki/D._J._Swearinger ,S,South Carolina,SEC,2013057,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
2,58,Denver Broncos,Montee Ball,https://en.wikipedia.org/wiki/Montee_Ball ,RB,Wisconsin,Big Ten,2013058,Big Ten,AFC West,0,0,0,0,0,0,0,0,0,0
2,59,New England Patriots,Aaron Dobson,https://en.wikipedia.org/wiki/Aaron_Dobson ,WR,Marshall,CUSA,2013059,Other,AFC East,0,0,1,0,0,0,0,0,0,0
2,60,Atlanta Falcons,Robert Alford,https://en.wikipedia.org/wiki/Robert_Alford_(American_football) ,CB,Southeastern Louisiana,Southland,2013060,Other,NFC South,0,0,0,0,0,0,0,0,0,0
2,61,Green Bay Packers,Eddie Lacy,https://en.wikipedia.org/wiki/Eddie_Lacy ,RB,Alabama,SEC,2013061,SEC,NFC North,0,0,0,0,0,1,0,0,1,1
2,62,Seattle Seahawks,Christine Michael,https://en.wikipedia.org/wiki/Christine_Michael ,RB,Texas AM,SEC,2013062,SEC,NFC West,0,0,1,0,0,0,0,0,0,0
3,63,Kansas City Chiefs,Travis Kelce,https://en.wikipedia.org/wiki/Travis_Kelce ,TE,Cincinnati,Big East,2013063,Other,AFC West,0,0,3,0,0,0,0,4,3,9
3,64,Jacksonville Jaguars,Dwayne Gratz,https://en.wikipedia.org/wiki/Dwayne_Gratz ,CB,Connecticut,Big East,2013064,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,65,Detroit Lions,Larry Warford,https://en.wikipedia.org/wiki/Larry_Warford ,OG,Kentucky,SEC,2013065,SEC,NFC North,0,0,0,0,0,0,0,0,0,3
3,66,Las Vegas Raiders,Sio Moore,https://en.wikipedia.org/wiki/Sio_Moore ,LB,Connecticut,Big East,2013066,Other,AFC West,0,0,0,0,0,0,0,0,0,0
3,67,Philadelphia Eagles,Bennie Logan,https://en.wikipedia.org/wiki/Bennie_Logan ,DT,LSU,SEC,2013067,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
3,68,Cleveland Browns,Leon McFadden,https://en.wikipedia.org/wiki/Leon_McFadden_(American_football) ,CB,San Diego State,MW,2013068,Other,AFC North,0,0,0,0,0,0,0,0,0,0
3,69,Arizona Cardinals,Tyrann Mathieu,https://en.wikipedia.org/wiki/Tyrann_Mathieu ,CB,LSU,SEC,2013069,SEC,NFC West,0,0,1,0,0,0,0,3,1,3
3,70,Tennessee Titans,Blidi WrehWilson,https://en.wikipedia.org/wiki/Blidi_Wreh-Wilson ,CB,Connecticut,Big East,2013070,Other,AFC South,0,0,0,0,0,0,0,0,0,0
3,71,Los Angeles Rams,T J McDonald,https://en.wikipedia.org/wiki/T._J._McDonald ,S,USC,Pac12,2013071,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
3,72,New York Jets,Brian Winters,https://en.wikipedia.org/wiki/Brian_Winters_(American_football) ,OG,Kent State,MAC,2013072,Other,AFC East,0,0,0,0,0,0,0,0,0,0
3,73,Tampa Bay Buccaneers,Mike Glennon,https://en.wikipedia.org/wiki/Mike_Glennon ,QB,NC State,ACC,2013073,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
3,74,Dallas Cowboys,Terrance Williams,https://en.wikipedia.org/wiki/Terrance_Williams ,WR,Baylor,Big 12,2013074,Big 12,NFC East,0,0,0,0,0,0,0,0,0,0
3,75,New Orleans Saints,Terron Armstead,https://en.wikipedia.org/wiki/Terron_Armstead ,OT,ArkansasPine Bluff,SWAC,2013075,Other,NFC South,0,0,0,0,0,0,0,0,1,5
3,76,Los Angeles Chargers,Keenan Allen,https://en.wikipedia.org/wiki/Keenan_Allen ,WR,California,Pac12,2013076,Pac12,AFC West,0,0,0,0,0,0,0,0,0,6
3,77,Miami Dolphins,Dallas Thomas,https://en.wikipedia.org/wiki/Dallas_Thomas ,OG,Tennessee,SEC,2013077,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
3,78,Buffalo Bills,Marquise Goodwin,https://en.wikipedia.org/wiki/Marquise_Goodwin ,WR,Texas,Big 12,2013078,Big 12,AFC East,0,0,0,0,0,0,0,0,0,0
3,79,Pittsburgh Steelers,Markus Wheaton,https://en.wikipedia.org/wiki/Markus_Wheaton ,WR,Oregon State,Pac12,2013079,Pac12,AFC North,0,0,0,0,0,0,0,0,0,0
3,80,Dallas Cowboys,J J Wilcox,https://en.wikipedia.org/wiki/J._J._Wilcox ,S,Georgia Southern,SoCon,2013080,Other,NFC East,0,0,0,0,0,0,0,0,0,0
3,81,New York Giants,Damontre Moore,https://en.wikipedia.org/wiki/Damontre_Moore ,DE,Texas AM,SEC,2013081,SEC,NFC East,0,0,0,0,0,0,0,0,0,0
3,82,New Orleans Saints,John Jenkins,https://en.wikipedia.org/wiki/John_Jenkins_(defensive_tackle) ,DT,Georgia,SEC,2013082,SEC,NFC South,0,0,0,0,0,0,0,0,0,0
3,83,New England Patriots,Logan Ryan,https://en.wikipedia.org/wiki/Logan_Ryan ,CB,Rutgers,Big East,2013083,Other,AFC East,0,0,2,0,0,0,0,0,0,0
3,84,Cincinnati Bengals,Shawn Williams,https://en.wikipedia.org/wiki/Shawn_Williams_(American_football) ,S,Georgia,SEC,2013084,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
3,85,Washington Commanders,Jordan Reed,https://en.wikipedia.org/wiki/Jordan_Reed ,TE,Florida,SEC,2013085,SEC,NFC East,0,0,0,0,0,0,0,0,0,1
3,86,Indianapolis Colts,Hugh Thornton,https://en.wikipedia.org/wiki/Hugh_Thornton_(American_football) ,OG,Illinois,Big Ten,2013086,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
3,87,Seattle Seahawks,Jordan Hill,https://en.wikipedia.org/wiki/Jordan_Hill_(American_football) ,DT,Penn State,Big Ten,2013087,Big Ten,NFC West,0,0,1,0,0,0,0,0,0,0
3,88,San Francisco 49ers,Corey Lemonier,https://en.wikipedia.org/wiki/Corey_Lemonier ,DE,Auburn,SEC,2013088,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
3,89,Houston Texans,Brennan Williams,https://en.wikipedia.org/wiki/Dio_Maddin ,OT,North Carolina,ACC,2013089,ACC,AFC South,0,0,0,0,0,0,0,0,0,0
3,90,Denver Broncos,Kayvon Webster,https://en.wikipedia.org/wiki/Kayvon_Webster ,CB,South Florida,Big East,2013090,Other,AFC West,0,0,1,0,0,0,0,0,0,0
3,91,New England Patriots,Duron Harmon,https://en.wikipedia.org/wiki/Duron_Harmon ,S,Rutgers,Big East,2013091,Other,AFC East,0,0,3,0,0,0,0,0,0,0
3,92,Los Angeles Rams,Stedman Bailey,https://en.wikipedia.org/wiki/Stedman_Bailey ,WR,West Virginia,Big 12,2013092,Big 12,NFC West,0,0,0,0,0,0,0,0,0,0
3,93,Miami Dolphins,Will Davis,"https://en.wikipedia.org/wiki/Will_Davis_(American_football,_born_1990) ",CB,Utah State,WAC,2013093,Other,AFC East,0,0,0,0,0,0,0,0,0,0
3,94,Baltimore Ravens,Brandon Williams,https://en.wikipedia.org/wiki/Brandon_Williams_(defensive_tackle) ,DT,Missouri Southern,MIAA,2013094,Other,AFC North,0,0,1,0,0,0,0,0,0,1
3,95,Houston Texans,Sam Montgomery,https://en.wikipedia.org/wiki/Sam_Montgomery ,DE,LSU,SEC,2013095,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
3,96,Kansas City Chiefs,Knile Davis,https://en.wikipedia.org/wiki/Knile_Davis ,RB,Arkansas,SEC,2013096,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
3,97,Tennessee Titans,Zaviar Gooden,https://en.wikipedia.org/wiki/Zaviar_Gooden ,LB,Missouri,SEC,2013097,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
4,98,Philadelphia Eagles,Matt Barkley,https://en.wikipedia.org/wiki/Matt_Barkley ,QB,USC,Pac12,2013098,Pac12,NFC East,0,0,0,0,0,0,0,0,0,0
4,99,Kansas City Chiefs,Nico Johnson,https://en.wikipedia.org/wiki/Nico_Johnson ,LB,Alabama,SEC,2013099,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
4,100,Tampa Bay Buccaneers,Akeem Spence,https://en.wikipedia.org/wiki/Akeem_Spence ,DT,Illinois,Big Ten,2013100,Big Ten,NFC South,0,0,0,0,0,0,0,0,0,0
4,101,Jacksonville Jaguars,Ace Sanders,https://en.wikipedia.org/wiki/Ace_Sanders ,WR,South Carolina,SEC,2013101,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
4,102,New England Patriots,Josh Boyce,https://en.wikipedia.org/wiki/Josh_Boyce ,WR,TCU,Big 12,2013102,Big 12,AFC East,0,0,1,0,0,0,0,0,0,0
4,103,Arizona Cardinals,Alex Okafor,https://en.wikipedia.org/wiki/Alex_Okafor ,DE,Texas,Big 12,2013103,Big 12,NFC West,0,0,1,0,0,0,0,0,0,0
4,104,Miami Dolphins,Jelani Jenkins,https://en.wikipedia.org/wiki/Jelani_Jenkins ,LB,Florida,SEC,2013104,SEC,AFC East,0,0,0,0,0,0,0,0,0,0
4,105,Buffalo Bills,Duke Williams,https://en.wikipedia.org/wiki/Duke_Williams_(safety) ,S,Nevada,MW,2013105,Other,AFC East,0,0,0,0,0,0,0,0,0,0
4,106,Miami Dolphins,Dion Sims,https://en.wikipedia.org/wiki/Dion_Sims ,TE,Michigan State,Big Ten,2013106,Big Ten,AFC East,0,0,0,0,0,0,0,0,0,0
4,107,Tennessee Titans,Brian Schwenke,https://en.wikipedia.org/wiki/Brian_Schwenke ,C,California,Pac12,2013107,Pac12,AFC South,0,0,1,0,0,0,0,0,0,0
4,108,Carolina Panthers,Edmund Kugbila,https://en.wikipedia.org/wiki/Edmund_Kugbila ,OG,Valdosta State,Gulf South,2013108,Other,NFC South,0,0,0,0,0,0,0,0,0,0
4,109,Green Bay Packers,David Bakhtiari,https://en.wikipedia.org/wiki/David_Bakhtiari ,OT,Colorado,Pac12,2013109,Pac12,NFC North,0,0,0,0,0,0,0,2,3,3
4,110,New York Giants,Ryan Nassib,https://en.wikipedia.org/wiki/Ryan_Nassib ,QB,Syracuse,Big East,2013110,Other,NFC East,0,0,0,0,0,0,0,0,0,0
4,111,Pittsburgh Steelers,Shamarko Thomas,https://en.wikipedia.org/wiki/Shamarko_Thomas ,S,Syracuse,Big East,2013111,Other,AFC North,0,0,0,0,0,0,0,0,0,0
4,112,Las Vegas Raiders,Tyler Wilson,https://en.wikipedia.org/wiki/Tyler_Wilson_(American_football) ,QB,Arkansas,SEC,2013112,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
4,113,Los Angeles Rams,Barrett Jones,https://en.wikipedia.org/wiki/Barrett_Jones ,OG,Alabama,SEC,2013113,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
4,114,Dallas Cowboys,B W Webb,https://en.wikipedia.org/wiki/B._W._Webb ,CB,William  Mary,CAA,2013114,Other,NFC East,0,0,0,0,0,0,0,0,0,0
4,115,Pittsburgh Steelers,Landry Jones,https://en.wikipedia.org/wiki/Landry_Jones ,QB,Oklahoma,Big 12,2013115,Big 12,AFC North,0,0,0,0,0,0,0,0,0,0
4,116,Arizona Cardinals,Earl Watford,https://en.wikipedia.org/wiki/Earl_Watford ,OG,James Madison,CAA,2013116,Other,NFC West,0,0,1,0,0,0,0,0,0,0
4,117,Chicago Bears,Khaseem Greene,https://en.wikipedia.org/wiki/Khaseem_Greene ,LB,Rutgers,Big East,2013117,Other,NFC North,0,0,0,0,0,0,0,0,0,0
4,118,Cincinnati Bengals,Sean Porter,https://en.wikipedia.org/wiki/Sean_Porter_(American_football) ,LB,Texas AM,SEC,2013118,SEC,AFC North,0,0,0,0,0,0,0,0,0,0
4,119,Washington Commanders,Phillip Thomas,https://en.wikipedia.org/wiki/Phillip_Thomas ,S,Fresno State,MW,2013119,Other,NFC East,0,0,0,0,0,0,0,0,0,0
4,120,Minnesota Vikings,Gerald Hodges,https://en.wikipedia.org/wiki/Gerald_Hodges ,LB,Penn State,Big Ten,2013120,Big Ten,NFC North,0,0,0,0,0,0,0,0,0,0
4,121,Indianapolis Colts,Khaled Holmes,https://en.wikipedia.org/wiki/Khaled_Holmes ,C,USC,Pac12,2013121,Pac12,AFC South,0,0,0,0,0,0,0,0,0,0
4,122,Green Bay Packers,J C Tretter,https://en.wikipedia.org/wiki/J._C._Tretter ,OT,Cornell,Ivy,2013122,Other,NFC North,0,0,0,0,0,0,0,0,0,0
4,123,Seattle Seahawks,Chris Harper,"https://en.wikipedia.org/wiki/Chris_Harper_(wide_receiver,_born_1989) ",WR,Kansas State,Big 12,2013123,Big 12,NFC West,0,0,0,0,0,0,0,0,0,0
4,124,Houston Texans,Trevardo Williams,https://en.wikipedia.org/wiki/Trevardo_Williams ,DE,Connecticut,Big East,2013124,Other,AFC South,0,0,0,0,0,0,0,0,0,0
4,125,Green Bay Packers,Johnathan Franklin,https://en.wikipedia.org/wiki/Johnathan_Franklin ,RB,UCLA,Pac12,2013125,Pac12,NFC North,0,0,0,0,0,0,0,0,0,0
4,126,Tampa Bay Buccaneers,William Gholston,https://en.wikipedia.org/wiki/William_Gholston ,DE,Michigan State,Big Ten,2013126,Big Ten,NFC South,0,0,1,0,0,0,0,0,0,0
4,127,Atlanta Falcons,Malliciah Goodman,https://en.wikipedia.org/wiki/Malliciah_Goodman ,DE,Clemson,ACC,2013127,ACC,NFC South,0,0,0,0,0,0,0,0,0,0
4,128,San Francisco 49ers,Quinton Patton,https://en.wikipedia.org/wiki/Quinton_Patton ,WR,Louisiana Tech,WAC,2013128,Other,NFC West,0,0,0,0,0,0,0,0,0,0
4,129,Baltimore Ravens,John Simon,https://en.wikipedia.org/wiki/John_Simon_(linebacker) ,DE,Ohio State,Big Ten,2013129,Big Ten,AFC North,0,0,1,0,0,0,0,0,0,0
4,130,Baltimore Ravens,Kyle Juszczyk,https://en.wikipedia.org/wiki/Kyle_Juszczyk ,FB,Harvard,Ivy,2013130,Other,AFC North,0,0,0,0,0,0,0,1,0,8
4,131,San Francisco 49ers,Marcus Lattimore,https://en.wikipedia.org/wiki/Marcus_Lattimore ,RB,South Carolina,SEC,2013131,SEC,NFC West,0,0,0,0,0,0,0,0,0,0
4,132,Detroit Lions,Devin Taylor,https://en.wikipedia.org/wiki/Devin_Taylor_(American_football) ,DE,South Carolina,SEC,2013132,SEC,NFC North,0,0,0,0,0,0,0,0,0,0
4,133,Atlanta Falcons,Levine Toilolo,https://en.wikipedia.org/wiki/Levine_Toilolo ,TE,Stanford,Pac12,2013133,Pac12,NFC South,0,0,0,0,0,0,0,0,0,0
5,134,Kansas City Chiefs,Sanders Commings,https://en.wikipedia.org/wiki/Sanders_Commings ,CB,Georgia,SEC,2013134,SEC,AFC West,0,0,0,0,0,0,0,0,0,0
5,135,Jacksonville Jaguars,Denard Robinson,https://en.wikipedia.org/wiki/Denard_Robinson ,RB,Michigan,Big Ten,2013135,Big Ten,AFC South,0,0,0,0,0,0,0,0,0,0
5,136,Philadelphia Eagles,Earl Wolff,https://en.wikipedia.org/wiki/Earl_Wolff ,S,NC State,ACC,2013136,ACC,NFC East,0,0,0,0,0,0,0,0,0,0
5,137,Seattle Seahawks,Jesse Williams,https://en.wikipedia.org/wiki/Jesse_Williams_(American_football) ,DT,Alabama,SEC,2013137,SEC,NFC West,0,0,1,0,0,0,0,0,0,0
5,138,Seattle Seahawks,Tharold Simon,https://en.wikipedia.org/wiki/Tharold_Simon ,CB,LSU,SEC,2013138,SEC,NFC West,0,0,1,0,0,0,0,0,0,0
5,139,Indianapolis Colts,Montori Hughes,https://en.wikipedia.org/wiki/Montori_Hughes ,DT,UT Martin,OVC,2013139,Other,AFC South,0,0,0,0,0,0,0,0,0,0
5,140,Arizona Cardinals,Stepfan Taylor,https://en.wikipedia.org/wiki/Stepfan_Taylor ,RB,Stanford,Pac12,2013140,Pac12,NFC West,0,0,0,0,0,0,0,0,0,0
5,141,New York Jets,Oday Aboushi,https://en.wikipedia.org/wiki/Oday_Aboushi ,OG,Virginia,ACC,2013141,ACC,AFC East,0,0,0,0,0,0,0,0,0,0
5,142,Tennessee Titans,Lavar Edwards,https://en.wikipedia.org/wiki/Lavar_Edwards ,DE,LSU,SEC,2013142,SEC,AFC South,0,0,0,0,0,0,0,0,0,0
5,143,Buffalo Bills,Jonathan Meeks,https://en.wikipedia.org/wiki/Jonathan_Meeks ,S,Clemson,ACC,2013143,ACC,AFC East,0,0,0,0,0,0,0,0,0,0
5,144,New Orleans Saints,Kenny Stills,https://en.wikipedia.org/wiki/Kenny_Stills ,WR,Oklahoma,Big 12,2013144,Big 12,NFC South,0,0,0,0,0,0,0,0,0,0
